Time,l_hip_yaw_pos_rad,l_hip_yaw_vel_rad_s,l_hip_roll_pos_rad,l_hip_roll_vel_rad_s,l_hip_pitch_pos_rad,l_hip_pitch_vel_rad_s,l_knee_pos_rad,l_knee_vel_rad_s,l_ankle_pos_rad,l_ankle_vel_rad_s,missed_ticks
18919.7,-0.00535328,0.0160867,0.00278255,-0.0167169,0.000890877,-0.00876295,-0.00162763,-0.00674619,8.46802e-06,0.00778074,0
18919.7,-0.0053304,0.011794,0.00277084,-0.0149719,0.000876796,-0.0265988,-0.00153787,0.0213377,-6.2834e-06,-0.00416708,0
18919.7,-0.00537002,-0.00472181,0.00278466,-0.00132581,0.00088496,-0.00932471,-0.00160752,0.00130688,-1.34198e-06,0.0016885,0
18919.7,-0.00538118,-0.015194,0.00281788,0.00581441,0.000889417,-0.00209672,-0.00158507,0.00648327,-8.78011e-06,-0.00443235,0
18919.7,-0.00539283,-0.00490906,0.00282592,0.00617253,0.000895896,0.0066761,-0.00162866,-0.0117295,-1.82988e-05,-0.00518397,0
18919.7,-0.00533822,0.00875576,0.00279195,0.00362822,0.000907356,-0.00179244,-0.00160884,-0.000580281,1.02469e-05,-0.00253251,0
18919.8,-0.00534114,0.0181887,0.00279553,0.00715327,0.000923759,0.00926489,-0.00161697,-0.0180686,7.25087e-06,-0.00233875,0
18919.8,-0.00537856,-0.00202068,0.00281348,0.00526318,0.000897581,-0.00541111,-0.00163473,-0.00450266,1.94536e-06,-0.00258843,0
18919.8,-0.00536478,0.00228147,0.00282218,0.00530765,0.000893349,0.00101169,-0.00159403,-0.0053096,1.136e-05,0.00530483,0
18919.8,-0.00535927,0.00908346,0.00285517,0.0130787,0.00092492,0.00632969,-0.00161997,-0.0140461,5.72164e-07,-0.00452338,0
18919.8,-0.00534953,0.0216014,0.0027759,-0.00110579,0.000889454,-0.00205459,-0.00159735,0.000655594,-8.88414e-06,-0.00742451,0
18919.8,-0.00537399,-0.00437539,0.00278973,-0.00980372,0.000873088,-0.0168242,-0.0016393,-0.0123024,-4.84779e-06,-0.00122953,0
18919.8,-0.00542144,-0.0125818,0.00276242,-0.0141515,0.000891027,0.00296849,-0.00159383,0.00803748,1.55212e-05,0.00523981,0
18919.8,-0.00534006,0.0244757,0.00278561,-0.000269001,0.000933459,0.0111561,-0.00160816,-0.00527742,-2.48631e-06,-0.00258192,0
18919.8,-0.00441982,0.0862881,0.00274481,-0.00646358,0.000870804,-0.0100129,-0.00163295,-0.0143516,1.04654e-05,0.0041566,0
18919.8,-0.0037547,0.0925798,0.00270332,-0.0186655,0.000852004,-0.00836503,-0.00155079,0.00994454,-1.48763e-06,-0.00536602,0
18919.9,-0.00186928,0.173206,0.000528766,-0.32367,0.000670442,-0.0261963,-0.00161042,-0.00328375,-1.15577e-05,0.00123857,0
18919.9,-0.00111641,0.304317,-0.000112998,-0.317551,0.000692052,-0.00313598,-0.00158331,0.00830783,3.76588e-06,0.0076468,0
18919.9,0.000246463,0.181488,-0.00160096,-0.399919,0.000539889,-0.0203399,-0.0016246,-0.0192026,6.67871e-06,0.00304349,0
18919.9,0.00653631,0.468758,-0.0138669,-0.672297,-0.0001713,-0.0641432,-0.00160521,0.00544636,-8.08311e-06,-0.00700059,0
18919.9,0.0118075,0.524611,-0.0211376,-0.750258,-0.00152758,-0.108096,-0.00178377,-0.0258958,1.51051e-05,0.00745175,0
18919.9,0.0136254,0.45816,-0.0227609,-0.752993,-0.00175887,-0.062163,-0.00178174,-0.00822373,2.55289e-05,0.00948423,0
18919.9,0.0152536,0.379916,-0.0276167,-0.813567,-0.00227936,-0.143155,-0.00189478,-0.0291967,8.78011e-06,7.118e-06,0
18919.9,0.0200085,0.570708,-0.0362689,-0.9093,-0.00418279,-0.176842,-0.00209662,-0.0172464,-1.14641e-05,-0.00369634,0
18919.9,0.0222595,0.640704,-0.0379687,-0.847951,-0.00464846,-0.139059,-0.00216354,-0.0256828,-3.11049e-06,-0.000228249,0
18919.9,0.023501,0.613879,-0.0397486,-0.893657,-0.0052307,-0.237446,-0.00222361,-0.031614,-3.8595e-06,0.00128668,0
18919.9,0.0249337,0.649518,-0.0417668,-0.9566,-0.00576879,-0.25517,-0.00229709,-0.0308287,1.48763e-06,0.00262607,0
18919.9,0.027384,0.616351,-0.0433622,-0.872169,-0.0063261,-0.131957,-0.0022964,-0.00862574,8.43681e-06,-0.000662574,0
18919.9,0.0285872,0.639622,-0.04713,-0.927101,-0.00648362,-0.0961448,-0.00225093,0.00824814,-3.485e-06,-0.00467682,0
18919.9,0.0299619,0.636031,-0.0490118,-0.970564,-0.00655473,-0.0564143,-0.00234164,-0.0233006,1.40128e-05,0.00420992,0
18919.9,0.0323151,0.604395,-0.0524564,-0.864277,-0.00653466,-6.03511e-05,-0.00242641,-0.0221103,2.03378e-05,0.00281852,0
18919.9,0.0333924,0.595687,-0.054432,-0.93808,-0.0065183,0.00657779,-0.00245911,-0.013853,2.20335e-05,0.00406818,0
18919.9,0.0348107,0.633498,-0.056167,-0.929565,-0.00648317,0.00996708,-0.00254879,-0.0377062,9.51872e-06,-0.0035481,0
18919.9,0.0359151,0.633185,-0.057758,-0.832491,-0.0063934,0.0303496,-0.002599,-0.0235832,-4.58771e-06,-0.00155463,0
18920,0.047245,0.693555,-0.072055,-0.86498,-0.00645425,-0.0149517,-0.00306487,-0.0611597,-6.35622e-06,0.00057798,0
18920,0.0490854,0.793988,-0.0739878,-0.932632,-0.0064592,0.00145172,-0.0032898,-0.0533518,-7.07402e-06,0.000627394,0
18920,0.0773655,0.739158,-0.105877,-0.711334,-0.00673873,-0.0175358,-0.00770085,-0.154698,3.19267e-05,0.00465335,0
18920,0.0837579,0.848193,-0.109063,-0.498043,-0.00691887,-0.0124238,-0.00855745,-0.135667,-1.01221e-05,-0.00684584,0
18920,0.0856539,0.854715,-0.110315,-0.584694,-0.00694991,-0.00733516,-0.00902242,-0.121363,-2.08372e-05,-0.00772099,0
18920,0.0890221,0.825137,-0.112358,-0.557748,-0.00706826,-0.0334149,-0.00962648,-0.157677,-2.51752e-06,0.00270279,0
18920,0.0908889,0.911549,-0.113372,-0.508047,-0.00715117,-0.0209625,-0.00987455,-0.126141,-2.81921e-05,-0.00793685,0
18920,0.125537,0.914542,-0.139323,-0.633363,-0.00916482,-0.0391261,-0.0160629,-0.179814,-2.8088e-06,0.00463124,0
18920.1,0.130725,0.876467,-0.143327,-0.646509,-0.00976898,-0.133516,-0.0177755,-0.232808,5.32632e-06,0.00181854,0
18920.1,0.132623,0.940421,-0.144542,-0.634918,-0.0102683,-0.213965,-0.0181702,-0.203126,5.71123e-06,0.00049476,0
18920.1,0.158577,0.808263,-0.161528,-0.526007,-0.016119,-0.390873,-0.0265432,-0.270912,-9.68517e-06,-0.00485757,0
18920.1,0.164108,0.911809,-0.162702,-0.553046,-0.0178359,-0.379984,-0.0285833,-0.294675,-1.95888e-05,-0.00628798,0
18920.1,0.167328,0.891123,-0.166592,-0.518956,-0.0193019,-0.24665,-0.0293072,-0.355269,-1.02469e-05,-0.0025208,0
18920.1,0.169391,0.924424,-0.167803,-0.553617,-0.0201499,-0.381496,-0.0301154,-0.374946,-1.96616e-05,-0.000455811,0
18920.1,0.17438,0.9393,-0.170905,-0.515277,-0.0228648,-0.472347,-0.0321337,-0.367191,-8.71769e-06,0.0027366,0
18920.1,0.176309,0.898288,-0.172353,-0.653489,-0.0238527,-0.538307,-0.0334637,-0.313187,2.12117e-05,0.0131357,0
18920.1,0.191761,0.871747,-0.184085,-0.699704,-0.0314686,-0.353441,-0.0377434,-0.406375,-6.04413e-06,0.00465985,0
18920.1,0.194971,0.791514,-0.186929,-0.727937,-0.0337516,-0.539819,-0.041521,-0.388797,-1.01429e-05,0.00319303,0
18920.1,0.208064,0.832025,-0.198612,-0.739131,-0.0425447,-0.59063,-0.0484032,-0.42274,-2.10244e-05,0.00269239,0
18920.1,0.209996,0.770564,-0.200161,-0.7556,-0.0440028,-0.616228,-0.0493395,-0.453878,-1.13809e-05,0.00364296,0
18920.1,0.211744,0.817929,-0.201695,-0.782293,-0.0451442,-0.60025,-0.0503595,-0.478127,-5.66962e-06,0.00487181,0
18920.1,0.213318,0.82339,-0.20313,-0.725087,-0.0463488,-0.592423,-0.0512117,-0.4506,-1.01325e-05,0.00102011,0
18920.2,0.214605,0.728168,-0.204702,-0.771348,-0.0475088,-0.590925,-0.0522626,-0.501018,8.11432e-07,0.000113753,0
18920.2,0.216396,0.792862,-0.207587,-0.73643,-0.04869,-0.582564,-0.0530149,-0.473583,-3.8491e-07,0.0016755,0
18920.2,0.228386,0.763159,-0.219298,-0.731413,-0.0593408,-0.696438,-0.06149,-0.530397,-2.21583e-05,-0.000200937,0
18920.2,0.239186,0.670494,-0.230707,-0.652641,-0.0684991,-0.572767,-0.0669448,-0.559786,-1.54172e-05,0.00441538,0
18920.2,0.24836,0.621934,-0.238818,-0.678782,-0.0775763,-0.638563,-0.0755204,-0.529957,4.03531e-05,0.00269889,0
18920.2,0.250981,0.60562,-0.240064,-0.626683,-0.079046,-0.704495,-0.0801938,-0.56472,1.84965e-05,-0.00687964,0
18920.2,0.252369,0.669644,-0.242783,-0.649351,-0.0816072,-0.669484,-0.0815111,-0.628672,2.14613e-05,0.00266638,0
18920.2,0.262807,0.582953,-0.255316,-0.653021,-0.0934705,-0.739751,-0.0898311,-0.580712,2.86498e-05,0.00907202,0
18920.2,0.263842,0.560206,-0.256787,-0.690805,-0.094753,-0.662041,-0.0934165,-0.605092,1.18386e-05,-0.00136997,0
18920.2,0.265954,0.529162,-0.259453,-0.678245,-0.0971845,-0.613884,-0.0957944,-0.585117,2.41869e-05,6.22674e-07,0
18920.2,0.267404,0.603497,-0.260823,-0.707733,-0.0988342,-0.689488,-0.0971046,-0.615097,1.3888e-05,-0.00276007,0
18920.2,0.268341,0.515258,-0.262074,-0.63564,-0.0997464,-0.536951,-0.0982172,-0.590084,-4.8894e-07,-0.00794205,0
18920.2,0.272285,0.531652,-0.267384,-0.605731,-0.104388,-0.569599,-0.102854,-0.56032,4.84779e-06,5.00373e-05,0
18920.2,0.273185,0.431153,-0.268858,-0.678395,-0.106093,-0.685879,-0.103837,-0.611501,2.33547e-05,0.00758049,0
18920.3,0.282409,0.452187,-0.281677,-0.579133,-0.118632,-0.5521,-0.114664,-0.566879,-7.83344e-06,-0.00629578,0
18920.3,0.284398,0.500645,-0.284084,-0.545516,-0.120757,-0.582258,-0.118152,-0.583231,-2.96485e-05,-0.00990041,0
18920.3,0.285038,0.38198,-0.285369,-0.627285,-0.12196,-0.5633,-0.119329,-0.577262,-1.16825e-05,0.000124158,0
18920.3,0.286552,0.434297,-0.287589,-0.583131,-0.124514,-0.605884,-0.12048,-0.595435,9.36268e-06,0.00672745,0
18920.3,0.287334,0.362796,-0.28875,-0.558198,-0.12596,-0.664684,-0.122634,-0.552624,1.5927e-05,0.00373659,0
18920.3,0.287962,0.339558,-0.289766,-0.545535,-0.12717,-0.650254,-0.124119,-0.617011,1.39504e-05,0.00323075,0
18920.3,0.288885,0.419464,-0.291114,-0.611111,-0.128571,-0.661342,-0.125218,-0.573484,2.02026e-05,0.00354544,0
18920.3,0.289611,0.379356,-0.292037,-0.529478,-0.129947,-0.687805,-0.126554,-0.634623,-1.7581e-06,-0.0053166,0
18920.3,0.290204,0.326031,-0.293516,-0.656422,-0.131102,-0.60735,-0.127631,-0.571799,-2.01818e-06,-0.0046235,0
18920.3,0.291042,0.389564,-0.29441,-0.523359,-0.132466,-0.672605,-0.128924,-0.619071,1.25772e-05,0.00333868,0
18920.3,0.29181,0.385536,-0.295908,-0.660101,-0.133474,-0.543704,-0.130086,-0.598712,-2.22936e-05,-0.0102476,0
18920.3,0.293209,0.374439,-0.298414,-0.683948,-0.135721,-0.548524,-0.13253,-0.588755,-2.40309e-05,-0.00404223,0
18920.3,0.294151,0.432302,-0.299429,-0.579639,-0.136887,-0.555763,-0.1338,-0.616052,-2.22832e-05,-0.000345277,0
18920.3,0.294788,0.353672,-0.300868,-0.667807,-0.138111,-0.577227,-0.134962,-0.59192,-9.4459e-06,0.000511668,0
18920.3,0.297565,0.318539,-0.305938,-0.686261,-0.143135,-0.622424,-0.139855,-0.584285,2.8785e-05,0.00570275,0
18920.3,0.299194,0.361907,-0.306977,-0.592592,-0.145651,-0.642094,-0.142415,-0.613126,-1.89646e-05,-0.00984059,0
18920.3,0.304414,0.351818,-0.320237,-0.69546,-0.155174,-0.505758,-0.15212,-0.591532,-6.3146e-06,0.00129579,0
18920.3,0.305026,0.286546,-0.321417,-0.609825,-0.156433,-0.602809,-0.153479,-0.643686,-1.28477e-05,-0.0039291,0
18920.3,0.306606,0.399444,-0.323935,-0.605691,-0.158956,-0.667528,-0.156016,-0.667884,-3.67225e-06,-0.00326461,0
18920.3,0.309562,0.253458,-0.32889,-0.584958,-0.165107,-0.568504,-0.159701,-0.606227,-1.62911e-05,-0.00293302,0
18920.3,0.31007,0.245006,-0.330267,-0.672611,-0.166413,-0.634317,-0.163365,-0.601288,-1.8174e-05,-0.00049482,0
18920.3,0.310818,0.328266,-0.331431,-0.598393,-0.167442,-0.532245,-0.164392,-0.569015,7.28208e-06,0.0086728,0
18920.3,0.311535,0.338493,-0.333956,-0.594999,-0.168743,-0.630867,-0.16696,-0.594233,7.23007e-06,0.00653369,0
18920.3,0.312711,0.309515,-0.335358,-0.676572,-0.169612,-0.561541,-0.168268,-0.641683,2.25953e-05,0.00755188,0
18920.4,0.321121,0.376973,-0.35096,-0.553649,-0.186375,-0.643785,-0.185081,-0.638988,1.35239e-05,0.00471967,0
18920.4,0.325098,0.291007,-0.356811,-0.47027,-0.192638,-0.525118,-0.193455,-0.718197,-3.29046e-05,-0.00324121,0
18920.4,0.326614,0.333657,-0.357981,-0.533674,-0.195093,-0.594902,-0.194575,-0.694121,-2.13365e-05,-0.00174058,0
18920.4,0.33,0.289193,-0.36402,-0.492478,-0.202844,-0.629551,-0.204519,-0.661208,1.19218e-05,0.00471187,0
18920.4,0.340553,0.367713,-0.380493,-0.61769,-0.220365,-0.709415,-0.223499,-0.706374,7.52135e-06,0.000667711,0
18920.4,0.343594,0.421422,-0.383729,-0.519715,-0.223686,-0.57242,-0.229347,-0.687223,1.14121e-05,0.00525542,0
18920.5,0.347945,0.43578,-0.391074,-0.433461,-0.233251,-0.761738,-0.238155,-0.75464,8.91535e-06,0.00145444,0
18920.5,0.351636,0.36735,-0.396069,-0.440137,-0.239794,-0.657052,-0.243948,-0.735592,7.26128e-06,0.00248953,0
18920.5,0.359755,0.344711,-0.405302,-0.354515,-0.251586,-0.685814,-0.259637,-0.735274,1.01429e-05,-0.00849471,0
18920.5,0.36734,0.467264,-0.412415,-0.354002,-0.265608,-0.687705,-0.270368,-0.783497,5.6072e-06,-0.0035871,0
18920.5,0.368636,0.511151,-0.412912,-0.293538,-0.267115,-0.790557,-0.275065,-0.777346,1.20154e-05,0.00297457,0
18920.5,0.371192,0.452056,-0.415303,-0.313684,-0.271605,-0.737568,-0.279558,-0.801549,1.35239e-05,0.00382502,0
18920.5,0.374748,0.41954,-0.41632,-0.454672,-0.277083,-0.753851,-0.286098,-0.783835,2.12221e-06,-0.0014571,0
18920.5,0.375587,0.429005,-0.419749,-0.469613,-0.278604,-0.695171,-0.287719,-0.809896,3.66185e-06,-0.00178869,0
18920.5,0.381439,0.461119,-0.423978,-0.505207,-0.286534,-0.847363,-0.297429,-0.813282,-3.86991e-06,-0.00679382,0
18920.6,0.397084,0.508822,-0.439533,-0.417373,-0.314413,-0.87599,-0.32079,-0.89831,-4.61892e-06,-0.00244798,0
18920.6,0.399178,0.501866,-0.44008,-0.340382,-0.318068,-0.866367,-0.327944,-0.917607,-2.18462e-06,-0.000724986,0
18920.6,0.399985,0.467514,-0.441914,-0.398742,-0.319984,-0.902598,-0.329592,-0.857643,1.71649e-06,0.00435296,0
18920.6,0.400928,0.44561,-0.442399,-0.303273,-0.321917,-0.93818,-0.331266,-0.866515,-1.18906e-05,-0.00107869,0
18920.6,0.402114,0.537336,-0.444169,-0.399762,-0.323619,-0.899347,-0.333221,-0.908422,-1.76851e-07,0.0037925,0
18920.6,0.411051,0.540019,-0.449571,-0.25138,-0.33915,-0.936218,-0.34336,-0.882605,2.74222e-05,-0.00540502,0
18920.6,0.413361,0.500092,-0.450475,-0.397213,-0.342898,-0.866557,-0.35251,-0.882643,2.35939e-05,0.00359355,0
18920.6,0.414397,0.547148,-0.45192,-0.289488,-0.344776,-0.898736,-0.354195,-0.854049,1.2702e-05,-0.0035637,0
18920.6,0.415221,0.420776,-0.452594,-0.328418,-0.346613,-0.920651,-0.355973,-0.862391,2.04939e-06,-0.00728276,0
18920.6,0.416263,0.491927,-0.45369,-0.472859,-0.348518,-0.954581,-0.357551,-0.887493,-1.16201e-05,-0.00659486,0
18920.6,0.417191,0.467528,-0.454249,-0.33685,-0.35025,-0.894281,-0.35952,-0.891158,-1.37839e-05,-0.00652724,0
18920.6,0.422631,0.429066,-0.458472,-0.392621,-0.362117,-0.965413,-0.370082,-0.893467,1.94848e-05,0.000723629,0
18920.6,0.429283,0.597824,-0.461969,-0.235536,-0.374346,-1.01125,-0.380894,-0.878641,3.19787e-05,0.00810584,0
18920.6,0.429957,0.424961,-0.462796,-0.354643,-0.376431,-1.02518,-0.382676,-0.880839,2.34691e-05,0.00086537,0
18920.6,0.431048,0.51355,-0.463521,-0.359331,-0.378491,-1.04511,-0.384507,-0.90988,1.96512e-05,-0.0032334,0
18920.6,0.436556,0.528123,-0.46514,-0.347799,-0.388724,-1.09647,-0.395212,-0.895367,-1.04654e-05,-0.00325941,0
18920.6,0.440174,0.432484,-0.470814,-0.4609,-0.399328,-1.02051,-0.400342,-0.866514,2.82025e-05,-0.00127634,0
18920.7,0.44231,0.44466,-0.471432,-0.344784,-0.4035,-1.05099,-0.405827,-0.913903,4.21945e-05,0.00175612,0
18920.7,0.446083,0.53559,-0.471931,-0.292484,-0.409495,-1.06733,-0.413333,-0.980161,1.18802e-05,-0.00617354,0
18920.7,0.452808,0.446336,-0.47845,-0.397772,-0.427261,-1.14834,-0.428899,-1.00448,2.36147e-05,-0.000726286,0
18920.7,0.455615,0.465323,-0.481459,-0.27007,-0.436025,-1.08055,-0.432872,-1.00454,-1.46474e-05,-0.00733477,0
18920.7,0.456577,0.439197,-0.482187,-0.340112,-0.437866,-1.06068,-0.436805,-0.973553,-2.05043e-05,-0.00594728,0
18920.7,0.457211,0.365723,-0.483123,-0.420776,-0.440386,-1.08684,-0.438873,-0.998313,-1.4096e-05,0.00208772,0
18920.7,0.458367,0.510798,-0.483755,-0.349664,-0.442586,-1.08182,-0.440923,-1.01376,-2.77863e-05,-0.00607081,0
18920.7,0.461576,0.400721,-0.486091,-0.390024,-0.448592,-1.05717,-0.448736,-0.959488,3.00646e-05,0.00563903,0
18920.7,0.463956,0.428491,-0.487604,-0.440801,-0.457076,-1.06712,-0.454676,-0.967357,3.27174e-05,0.00477819,0
18920.7,0.467198,0.316733,-0.493408,-0.356773,-0.467745,-1.02155,-0.460667,-0.994862,1.07047e-05,-0.00325811,0
18920.7,0.468965,0.347382,-0.494451,-0.312261,-0.472251,-1.03059,-0.468647,-0.984361,-1.5979e-05,-0.0104986,0
18920.7,0.472128,0.320001,-0.49709,-0.349501,-0.482779,-1.02574,-0.474322,-0.991342,1.56253e-05,-2.01838e-05,0
18920.7,0.473337,0.444515,-0.49792,-0.371093,-0.484523,-0.956405,-0.480802,-0.974367,-2.35107e-06,-0.00762736,0
18920.7,0.473913,0.316756,-0.498797,-0.233766,-0.486649,-0.982003,-0.482955,-1.0287,8.21835e-07,-0.0032334,0
18920.7,0.477164,0.315277,-0.501338,-0.256962,-0.496616,-1.02475,-0.490917,-0.963794,1.26396e-05,0.00595502,0
18920.7,0.478212,0.395459,-0.502112,-0.344384,-0.498642,-1.02188,-0.495069,-0.997465,7.58377e-06,0.000148865,0
18920.7,0.479118,0.228312,-0.502841,-0.352728,-0.502186,-0.94042,-0.49913,-1.0389,7.11563e-06,-0.00270155,0
18920.7,0.479615,0.27821,-0.504492,-0.317431,-0.504395,-0.954726,-0.501075,-0.99486,2.41453e-05,0.00415271,0
18920.8,0.487637,0.375985,-0.511823,-0.251675,-0.530949,-1.00924,-0.524778,-0.996316,9.89323e-06,0.00413841,0
18920.8,0.488743,0.216562,-0.512342,-0.245809,-0.534885,-0.947374,-0.5307,-1.00423,6.08574e-06,-0.000905735,0
18920.8,0.49017,0.296973,-0.513654,-0.172401,-0.540191,-0.89263,-0.538923,-1.03104,1.44809e-05,0.0027028,0
18920.8,0.493526,0.181686,-0.515609,-0.139919,-0.552789,-0.882323,-0.542858,-1.0186,-1.16929e-05,-0.00173277,0
18920.8,0.493847,0.164664,-0.515963,-0.172,-0.5543,-0.814734,-0.555137,-0.999898,-2.16382e-06,0.00400967,0
18920.8,0.494321,0.213444,-0.516294,-0.177328,-0.556224,-0.823202,-0.557002,-0.939175,1.55628e-05,0.00512019,0
18920.8,0.494853,0.244051,-0.516583,-0.157004,-0.557889,-0.861646,-0.55902,-0.968926,1.01637e-05,0.00102792,0
18920.8,0.495746,0.209835,-0.517523,-0.164808,-0.561237,-0.834106,-0.560986,-0.991361,1.3992e-05,-0.000342673,0
18920.8,0.496833,0.228415,-0.518023,-0.12434,-0.566566,-0.854133,-0.564641,-0.921113,7.6982e-06,0.00179254,0
18920.8,0.497547,0.278089,-0.518342,-0.151363,-0.568506,-0.914405,-0.568516,-0.952855,2.56953e-06,-0.000637859,0
18920.8,0.500204,0.231322,-0.521096,-0.177487,-0.58049,-0.934634,-0.583927,-0.944698,2.63507e-05,0.00802522,0
18920.8,0.501083,0.139465,-0.522202,-0.178248,-0.585906,-0.907005,-0.590019,-1.03726,1.20362e-05,-0.00626847,0
18920.9,0.506025,0.121437,-0.527204,-0.136364,-0.614056,-0.868147,-0.620653,-1.0233,1.7633e-05,0.00111504,0
18920.9,0.506256,0.107707,-0.527515,-0.158771,-0.615954,-0.899938,-0.622699,-1.01979,1.07255e-05,-0.000249048,0
18920.9,0.507457,0.105136,-0.529166,-0.105797,-0.625268,-0.918809,-0.632687,-1.00755,2.01506e-05,0.00254805,0
18920.9,0.508731,0.119635,-0.531071,-0.165264,-0.63631,-0.932076,-0.644226,-1.0105,-3.80749e-06,-0.0113685,0
18920.9,0.509635,0.145803,-0.531831,-0.135952,-0.642116,-0.983767,-0.65296,-1.02503,-1.41793e-05,0.00140242,0
18921,0.514762,0.0496533,-0.541237,-0.0989669,-0.71875,-1.15614,-0.723486,-1.04119,2.88162e-05,0.00512929,0
18921,0.515138,0.0549947,-0.541587,-0.0628504,-0.725907,-1.13946,-0.734729,-1.06843,2.50504e-05,0.00110464,0
18921,0.515554,0.0748763,-0.541991,-0.0615677,-0.732649,-1.17948,-0.738881,-1.02924,4.75416e-06,-0.00406954,0
18921,0.515697,0.0696753,-0.542198,-0.0845039,-0.735522,-1.18634,-0.74052,-1.0599,1.01845e-05,0.00121257,0
18921,0.516058,0.0909614,-0.542343,-0.0734536,-0.739993,-1.16268,-0.747394,-1.05945,8.95696e-06,-0.00248569,0
18921,0.518388,0.0479961,-0.543453,-0.00731099,-0.783075,-1.15565,-0.775387,-1.09229,1.05902e-05,-0.000367381,0
18921,0.518496,0.0526259,-0.543455,-0.00829876,-0.785276,-1.14222,-0.784344,-1.14891,6.52266e-06,-0.00244147,0
18921,0.518713,0.086046,-0.54344,-0.00124866,-0.787605,-1.16703,-0.786622,-1.14883,7.49014e-07,-0.00266384,0
18921,0.519574,0.0675407,-0.543453,-0.00063541,-0.801245,-1.07903,-0.802174,-1.11334,-6.47065e-06,-0.00379776,0
18921,0.520112,0.076173,-0.543415,0.00154844,-0.810526,-1.17369,-0.808181,-1.05969,9.57074e-07,0.000349123,0
18921.1,0.520163,0.0351318,-0.543399,0.00725967,-0.81288,-1.18183,-0.810706,-1.06749,5.38874e-06,0.00285624,0
18921.1,0.520479,0.0692025,-0.543398,0.00341395,-0.817362,-1.15967,-0.814966,-1.07206,1.89646e-05,0.0072801,0
18921.1,0.52061,0.0659911,-0.543398,0.00955821,-0.819474,-1.11529,-0.819188,-1.07506,3.52349e-05,0.00709285,0
18921.1,0.521373,0.0580469,-0.543431,0.00189018,-0.834397,-1.10021,-0.83416,-1.0779,3.5807e-05,0.00940751,0
18921.1,0.522311,0.0861864,-0.543399,-0.00253135,-0.84933,-1.06695,-0.844346,-1.05334,1.88502e-05,-0.00203836,0
18921.1,0.522367,0.0464372,-0.543381,0.00746799,-0.851121,-1.0194,-0.850352,-1.00332,-4.71255e-06,-0.0088146,0
18921.1,0.522501,0.055842,-0.543403,-0.00482754,-0.853494,-1.00974,-0.852426,-1.01056,-6.44984e-07,0.00161698,0
18921.1,0.522566,0.0442463,-0.543441,-0.0127296,-0.855363,-0.950666,-0.85392,-1.01103,2.13261e-06,0.00365857,0
18921.1,0.522935,0.0414094,-0.543379,0.0119644,-0.863851,-1.07845,-0.864567,-1.01253,2.10244e-05,0.000858869,0
18921.1,0.523539,0.0171133,-0.543439,0.00203062,-0.88103,-0.985715,-0.880514,-1.0137,-1.71649e-06,0.000506469,0
18921.1,0.523807,0.01246,-0.543386,0.0142349,-0.887984,-0.893017,-0.891219,-1.09636,1.1256e-05,0.00836722,0
18921.1,0.523979,0.0577941,-0.543407,0.00438767,-0.893246,-0.93133,-0.893377,-1.07849,6.24907e-05,0.00674435,0
18921.1,0.523987,0.0236157,-0.54345,-0.0161915,-0.894875,-0.866992,-0.897632,-1.06112,2.51648e-05,-0.0102658,0
18921.1,0.523991,0.00313013,-0.543366,0.00470601,-0.898517,-0.982284,-0.902032,-1.0981,2.98461e-05,-4.48891e-05,0
18921.2,0.523911,-0.0123651,-0.543372,0.00171229,-0.9267,-0.902235,-0.93578,-1.04516,1.19842e-05,-0.00159103,0
18921.2,0.5239,-0.0140691,-0.543375,0.00297391,-0.930338,-0.970389,-0.940029,-1.0616,-3.02727e-06,-0.00513975,0
18921.2,0.523944,0.0150441,-0.543383,-0.000228127,-0.932663,-1.00403,-0.941865,-1.10269,2.117e-05,0.00241932,0
18921.2,0.523849,-0.0140129,-0.543358,-0.00481116,-0.937953,-0.933428,-0.95111,-1.12239,1.64783e-05,-0.0056716,0
18921.2,0.523845,-0.00360632,-0.543322,0.0174299,-0.943613,-0.899352,-0.955463,-1.09287,9.113e-06,-0.00071068,0
18921.2,0.523876,0.000597525,-0.543352,-0.0127484,-0.945551,-0.930896,-0.959865,-1.08271,-2.27825e-06,-0.00494729,0
18921.2,0.523815,-0.00992612,-0.543251,0.0108292,-0.955357,-0.991724,-0.968726,-1.11196,-7.95827e-06,-0.00505782,0
18921.2,0.523766,-0.0237829,-0.543247,0.00200253,-0.963345,-0.997146,-0.973012,-1.06883,-3.14066e-05,-0.00564689,0
18921.2,0.523741,-0.00905071,-0.543271,-0.0114657,-0.967908,-1.06704,-0.98349,-1.03321,-3.8595e-06,0.00472747,0
18921.2,0.523813,0.00433791,-0.543253,-0.0090782,-0.974077,-1.02327,-0.985481,-1.02436,6.73072e-06,0.00775084,0
18921.2,0.523802,0.011388,-0.543291,-0.0121983,-0.976115,-1.01241,-0.987494,-1.00508,2.41349e-06,0.000418043,0
18921.2,0.523794,0.00565337,-0.543185,0.0148879,-0.978261,-1.03352,-0.991565,-1.0233,5.63841e-06,-0.000555936,0
18921.2,0.523791,0.00754931,-0.543082,0.0399916,-0.980495,-1.08035,-0.995339,-1.01405,-4.82698e-06,-0.00161704,0
18921.2,0.523778,0.00187553,-0.543085,0.00559312,-0.989594,-1.17149,-1.00181,-1.03472,-1.18178e-05,-0.00592387,0
